Hugo_Symbol,project_id,altered,total,Missense_Mutation,Frame_Shift_Del,Nonsense_Mutation,Splice_Site,In_Frame_Del,Frame_Shift_Ins,Translation_Start_Site,Nonstop_Mutation,In_Frame_Ins,log_difference,GO_Cellular_Component
EIF2AK4,TCGA-BRCA,11,12,9,1,1,0,0,0,0,0,0,2.71080725431418,GO:0005737: cytoplasm
EIF2B1,TCGA-BRCA,4,4,3,0,1,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005737: cytoplasm
EIF2B2,TCGA-BRCA,4,4,2,1,1,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005737: cytoplasm
EIF2B3,TCGA-BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005737: cytoplasm
EIF2B4,TCGA-BRCA,6,6,3,1,0,1,1,0,0,0,0,1.94591014905531,GO:0005737: cytoplasm | GO:0005737: cytoplasm
EIF2B5,TCGA-BRCA,5,5,3,1,1,0,0,0,0,0,0,1.79175946922805,GO:0005737: cytoplasm | GO:0005737: cytoplasm
EIF2D,TCGA-BRCA,4,4,2,1,0,0,0,1,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005737: cytoplasm
EIF2S1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005829: cytosol
EIF2S2,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005737: cytoplasm
EIF2S3,TCGA-BRCA,4,4,2,2,0,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005737: cytoplasm
EIF3A,TCGA-BRCA,9,11,7,2,0,0,0,0,0,0,0,2.81427066921495,GO:0005852: eukaryotic translation initiation factor 3 complex | GO:0005737: cytoplasm
EIF3B,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005852: eukaryotic translation initiation factor 3 complex | GO:0005737: cytoplasm
EIF3C,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005852: eukaryotic translation initiation factor 3 complex | GO:0005737: cytoplasm
EIF3CL,TCGA-BRCA,2,2,1,0,0,1,0,0,0,0,0,1.09861228866811,GO:0005852: eukaryotic translation initiation factor 3 complex | GO:0005737: cytoplasm
EIF3D,TCGA-BRCA,5,5,2,1,1,1,0,0,0,0,0,1.79175946922805,GO:0005737: cytoplasm | GO:0005852: eukaryotic translation initiation factor 3 complex
EIF3E,TCGA-BRCA,4,5,4,0,0,0,0,0,0,0,0,2.01179739054263,GO:0005737: cytoplasm | GO:0005852: eukaryotic translation initiation factor 3 complex
EIF3F,TCGA-BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945,GO:0005852: eukaryotic translation initiation factor 3 complex | GO:0005737: cytoplasm
EIF3G,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005852: eukaryotic translation initiation factor 3 complex
EIF3H,TCGA-BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0005852: eukaryotic translation initiation factor 3 complex
EIF3I,TCGA-BRCA,7,7,6,1,0,0,0,0,0,0,0,2.07944154167984,GO:0005737: cytoplasm | GO:0005852: eukaryotic translation initiation factor 3 complex
EIF3J,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0005852: eukaryotic translation initiation factor 3 complex
EIF3K,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005852: eukaryotic translation initiation factor 3 complex
EIF3L,TCGA-BRCA,7,7,4,1,0,1,1,0,0,0,0,2.07944154167984,GO:0005737: cytoplasm | GO:0005852: eukaryotic translation initiation factor 3 complex
EIF3M,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005852: eukaryotic translation initiation factor 3 complex
EIF4A1,TCGA-BRCA,5,5,2,2,1,0,0,0,0,0,0,1.79175946922805,GO:0005737: cytoplasm | GO:0005886: plasma membrane
EIF4A2,TCGA-BRCA,15,15,10,1,1,1,0,0,2,0,0,2.77258872223978,GO:0005829: cytosol | GO:0048471: perinuclear region of cytoplasm
EIF4A3,TCGA-BRCA,8,8,8,0,0,0,0,0,0,0,0,2.19722457733622,GO:0005634: nucleus | GO:0005634: nucleus
EIF4B,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005829: cytosol | GO:0005829: cytosol
EIF4E,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0005634: nucleus
EIF4E1B,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm
EIF4E2,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005737: cytoplasm
EIF4EBP2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005737: cytoplasm
EIF4ENIF1,TCGA-BRCA,7,8,4,0,2,0,0,1,0,0,0,2.37650461906267,GO:0005634: nucleus | GO:0005634: nucleus
EIF4G1,TCGA-BRCA,9,9,8,0,0,0,1,0,0,0,0,2.30258509299405,GO:0005634: nucleus | GO:0005634: nucleus
EIF4G2,TCGA-BRCA,5,5,4,0,0,0,0,1,0,0,0,1.79175946922805,GO:0005829: cytosol | GO:0005829: cytosol
EIF4G3,TCGA-BRCA,12,12,9,2,0,0,1,0,0,0,0,2.56494935746154,GO:0005829: cytosol | GO:0016281: eukaryotic translation initiation factor 4F complex
EIF4H,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0048471: perinuclear region of cytoplasm
EIF5,TCGA-BRCA,3,4,3,0,0,0,0,0,0,0,0,1.84839248149319,GO:0005737: cytoplasm | GO:0005737: cytoplasm
EIF5B,TCGA-BRCA,7,7,6,0,0,1,0,0,0,0,0,2.07944154167984,GO:0005737: cytoplasm | GO:0005737: cytoplasm
ELAC1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005634: nucleus
ELAC2,TCGA-BRCA,6,7,4,2,0,0,0,0,0,0,0,2.2702285072312,GO:0005634: nucleus | GO:0005634: nucleus
ELANE,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005576: extracellular region
ELAVL1,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:1990904: ribonucleoprotein complex | GO:0005634: nucleus
ELAVL2,TCGA-BRCA,3,4,3,0,0,0,0,0,0,0,0,1.84839248149319,GO:1990904: ribonucleoprotein complex
ELAVL3,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:1990904: ribonucleoprotein complex
ELAVL4,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:1990904: ribonucleoprotein complex | GO:0005737: cytoplasm
ELF1,TCGA-BRCA,6,6,4,0,1,0,0,1,0,0,0,1.94591014905531,GO:0005634: nucleus | GO:0005634: nucleus
ELF2,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005634: nucleus
ELF3,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005737: cytoplasm
ELF4,TCGA-BRCA,6,7,6,0,0,0,0,0,0,0,0,2.2702285072312,GO:0005634: nucleus | GO:0005654: nucleoplasm
ELFN1,TCGA-BRCA,6,6,4,2,0,0,0,0,0,0,0,1.94591014905531,GO:0016020: membrane | GO:0042995: cell projection
ELFN2,TCGA-BRCA,6,6,4,2,0,0,0,0,0,0,0,1.94591014905531,GO:0016020: membrane | GO:0098839: postsynaptic density membrane
ELK1,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005634: nucleus | GO:0005634: nucleus
ELK3,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005654: nucleoplasm
ELL,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0008023: transcription elongation factor complex | GO:0005634: nucleus
ELL2,TCGA-BRCA,8,8,6,2,0,0,0,0,0,0,0,2.19722457733622,GO:0008023: transcription elongation factor complex | GO:0005634: nucleus
ELL3,TCGA-BRCA,5,6,5,0,0,0,0,0,0,0,0,2.15011136307367,GO:0008023: transcription elongation factor complex | GO:0005634: nucleus
ELMO1,TCGA-BRCA,9,11,7,0,2,0,0,0,0,0,0,2.81427066921495,GO:0005737: cytoplasm | GO:0005737: cytoplasm
ELMO2,TCGA-BRCA,4,4,2,1,0,1,0,0,0,0,0,1.6094379124341,GO:0016020: membrane | GO:0005737: cytoplasm
ELMO3,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm
ELMOD1,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005794: Golgi apparatus | GO:0005929: cilium
ELMOD2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,NA
ELMOD3,TCGA-BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
ELMSAN1,TCGA-BRCA,2,2,1,0,0,1,0,0,0,0,0,1.09861228866811,NA
ELN,TCGA-BRCA,8,11,5,2,0,0,1,0,0,0,0,3.0211837938373,GO:0062023: collagen-containing extracellular matrix | GO:0005576: extracellular region
ELOF1,TCGA-BRCA,3,3,1,2,0,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus
ELOVL3,TCGA-BRCA,5,5,3,2,0,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
ELOVL4,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
ELOVL5,TCGA-BRCA,5,5,3,1,1,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
ELOVL6,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
ELP2,TCGA-BRCA,7,7,6,1,0,0,0,0,0,0,0,2.07944154167984,GO:0033588: elongator holoenzyme complex | GO:0005634: nucleus
ELP3,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005737: cytoplasm
ELP4,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0033588: elongator holoenzyme complex | GO:0005634: nucleus
ELP5,TCGA-BRCA,4,4,3,0,0,1,0,0,0,0,0,1.6094379124341,GO:0033588: elongator holoenzyme complex | GO:0005634: nucleus
ELP6,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0033588: elongator holoenzyme complex | GO:0005634: nucleus
ELSPBP1,TCGA-BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0009986: cell surface
ELTD1,TCGA-BRCA,12,12,7,2,2,0,0,0,1,0,0,2.56494935746154,NA
EMB,TCGA-BRCA,5,6,3,2,0,0,0,0,0,0,0,2.15011136307367,GO:0005886: plasma membrane | GO:0045202: synapse
EMC1,TCGA-BRCA,6,7,5,0,0,0,1,0,0,0,0,2.2702285072312,GO:0072546: EMC complex | GO:0016020: membrane
EMC10,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005576: extracellular region
EMC2,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
EMC3,TCGA-BRCA,2,2,1,0,0,0,0,1,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0016020: membrane
EMC4,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0016020: membrane
EMC7,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0016020: membrane
EMC8,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0072546: EMC complex | GO:0005737: cytoplasm
EMC9,TCGA-BRCA,5,5,3,0,1,1,0,0,0,0,0,1.79175946922805,GO:0072546: EMC complex | GO:0005737: cytoplasm
EMCN,TCGA-BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
EMD,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005635: nuclear envelope | GO:0016020: membrane
EME1,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005634: nucleus | GO:0048476: Holliday junction resolvase complex
EMG1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005654: nucleoplasm
EMID1,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005581: collagen trimer
EMILIN1,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005576: extracellular region
EMILIN2,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005576: extracellular region
EMILIN3,TCGA-BRCA,4,5,2,1,1,0,0,0,0,0,0,2.01179739054263,GO:0005576: extracellular region | GO:0005737: cytoplasm
EML1,TCGA-BRCA,7,8,6,1,0,0,0,0,0,0,0,2.37650461906267,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
EML2,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005737: cytoplasm
EML3,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005634: nucleus | GO:0005634: nucleus
EML4,TCGA-BRCA,7,7,3,0,2,1,0,1,0,0,0,2.07944154167984,GO:0005737: cytoplasm | GO:0005737: cytoplasm
EML5,TCGA-BRCA,20,21,14,3,2,1,0,0,0,0,0,3.19674855960959,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
EML6,TCGA-BRCA,16,18,13,1,0,1,0,1,0,0,0,3.18736501206324,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
EMP1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005886: plasma membrane
EMP3,TCGA-BRCA,1,1,0,0,0,0,1,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005886: plasma membrane
EMR1,TCGA-BRCA,6,7,6,0,0,0,0,0,0,0,0,2.2702285072312,NA
EMR2,TCGA-BRCA,10,10,8,1,1,0,0,0,0,0,0,2.39789527279837,NA
EMR3,TCGA-BRCA,9,9,7,1,0,1,0,0,0,0,0,2.30258509299405,NA
EMX2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0042995: cell projection
EN1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005634: nucleus
ENAH,TCGA-BRCA,6,6,6,0,0,0,0,0,0,0,0,1.94591014905531,GO:0005737: cytoplasm | GO:0042995: cell projection
ENAM,TCGA-BRCA,10,10,9,0,0,0,0,1,0,0,0,2.39789527279837,GO:0005576: extracellular region | GO:0005788: endoplasmic reticulum lumen
ENC1,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0005737: cytoplasm
ENDOG,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005739: mitochondrion
ENDOU,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005737: cytoplasm
ENDOV,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005634: nucleus
ENG,TCGA-BRCA,5,5,4,0,1,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005886: plasma membrane
ENGASE,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005829: cytosol
ENKUR,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
ENO1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0000015: phosphopyruvate hydratase complex | GO:0005737: cytoplasm
ENO2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0000015: phosphopyruvate hydratase complex | GO:0005737: cytoplasm
ENO3,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0000015: phosphopyruvate hydratase complex | GO:0005737: cytoplasm
ENOPH1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005737: cytoplasm
ENOSF1,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005739: mitochondrion
ENOX1,TCGA-BRCA,5,5,4,0,1,0,0,0,0,0,0,1.79175946922805,GO:0009897: external side of plasma membrane | GO:0005576: extracellular region
ENOX2,TCGA-BRCA,7,10,5,2,0,0,0,0,0,0,0,2.97063077382834,GO:0009897: external side of plasma membrane | GO:0005576: extracellular region
ENPEP,TCGA-BRCA,8,9,7,1,0,0,0,0,0,0,0,2.47187764950325,GO:0005886: plasma membrane | GO:0005886: plasma membrane
ENPP1,TCGA-BRCA,10,11,6,1,0,2,0,1,0,0,0,2.63768480007821,GO:0005615: extracellular space | GO:0005576: extracellular region
ENPP2,TCGA-BRCA,14,16,13,0,1,0,0,0,0,0,0,3.09491451554538,GO:0005576: extracellular region | GO:0005615: extracellular space
ENPP3,TCGA-BRCA,4,5,4,0,0,0,0,0,0,0,0,2.01179739054263,GO:0005576: extracellular region | GO:0005886: plasma membrane
ENPP4,TCGA-BRCA,6,6,5,0,0,0,0,1,0,0,0,1.94591014905531,GO:0005886: plasma membrane | GO:0005886: plasma membrane
ENPP5,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005576: extracellular region | GO:0016020: membrane
ENPP6,TCGA-BRCA,4,5,2,1,0,1,0,0,0,0,0,2.01179739054263,GO:0005576: extracellular region | GO:0005886: plasma membrane
ENPP7,TCGA-BRCA,8,8,7,1,0,0,0,0,0,0,0,2.19722457733622,GO:0005886: plasma membrane | GO:0005886: plasma membrane
ENSA,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005654: nucleoplasm
ENTHD1,TCGA-BRCA,7,7,6,0,1,0,0,0,0,0,0,2.07944154167984,NA
ENTHD2,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,NA
ENTPD1,TCGA-BRCA,3,3,1,1,0,1,0,0,0,0,0,1.38629436111989,GO:0005886: plasma membrane | GO:0016020: membrane
ENTPD2,TCGA-BRCA,6,7,6,0,0,0,0,0,0,0,0,2.2702285072312,GO:0005886: plasma membrane | GO:0005783: endoplasmic reticulum
ENTPD4,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005794: Golgi apparatus
ENTPD5,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005576: extracellular region
ENTPD6,TCGA-BRCA,4,5,4,0,0,0,0,0,0,0,0,2.01179739054263,GO:0005576: extracellular region | GO:0005576: extracellular region
ENTPD7,TCGA-BRCA,7,7,6,1,0,0,0,0,0,0,0,2.07944154167984,GO:0016020: membrane | GO:0031410: cytoplasmic vesicle
ENTPD8,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005886: plasma membrane | GO:0005886: plasma membrane
EOGT,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005783: endoplasmic reticulum | GO:0005788: endoplasmic reticulum lumen
EOMES,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005634: nucleus | GO:0005654: nucleoplasm
EP300,TCGA-BRCA,18,18,10,2,5,0,0,1,0,0,0,2.94443897916644,GO:0005634: nucleus | GO:0000123: histone acetyltransferase complex
EP400,TCGA-BRCA,13,13,9,2,1,0,1,0,0,0,0,2.63905732961526,GO:0005634: nucleus | GO:0043229: intracellular organelle
EP400NL,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,NA
EPAS1,TCGA-BRCA,9,9,7,1,1,0,0,0,0,0,0,2.30258509299405,GO:0005634: nucleus | GO:0005737: cytoplasm
EPB41,TCGA-BRCA,7,7,4,2,1,0,0,0,0,0,0,2.07944154167984,GO:0005856: cytoskeleton | GO:0005634: nucleus
EPB41L1,TCGA-BRCA,9,10,6,1,1,1,0,0,0,0,0,2.5584278811045,GO:0005856: cytoskeleton | GO:0005737: cytoplasm
EPB41L2,TCGA-BRCA,9,9,8,1,0,0,0,0,0,0,0,2.30258509299405,GO:0005856: cytoskeleton | GO:0005737: cytoplasm
EPB41L3,TCGA-BRCA,12,12,10,2,0,0,0,0,0,0,0,2.56494935746154,GO:0005856: cytoskeleton | GO:0005737: cytoplasm
EPB41L4A,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005856: cytoskeleton | GO:0005737: cytoplasm
EPB41L4B,TCGA-BRCA,6,7,4,2,0,0,0,0,0,0,0,2.2702285072312,GO:0005856: cytoskeleton | GO:0005737: cytoplasm
EPB41L5,TCGA-BRCA,7,10,5,1,1,0,0,0,0,0,0,2.97063077382834,GO:0005856: cytoskeleton | GO:0005737: cytoplasm
EPB42,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005886: plasma membrane
EPC1,TCGA-BRCA,10,10,6,2,1,1,0,0,0,0,0,2.39789527279837,GO:0035267: NuA4 histone acetyltransferase complex | GO:0005634: nucleus
EPC2,TCGA-BRCA,6,6,4,0,1,1,0,0,0,0,0,1.94591014905531,GO:0035267: NuA4 histone acetyltransferase complex | GO:0005634: nucleus
EPDR1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005576: extracellular region
EPG5,TCGA-BRCA,16,18,11,2,3,0,0,0,0,0,0,3.18736501206324,GO:0005737: cytoplasm | GO:0048471: perinuclear region of cytoplasm
EPHA1,TCGA-BRCA,6,6,5,0,1,0,0,0,0,0,0,1.94591014905531,GO:0016020: membrane | GO:0005886: plasma membrane
EPHA10,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
EPHA2,TCGA-BRCA,5,6,5,0,0,0,0,0,0,0,0,2.15011136307367,GO:0016020: membrane | GO:0005886: plasma membrane
EPHA3,TCGA-BRCA,9,10,7,1,0,1,0,0,0,0,0,2.5584278811045,GO:0016020: membrane | GO:0005886: plasma membrane
EPHA4,TCGA-BRCA,10,11,6,2,1,0,1,0,0,0,0,2.63768480007821,GO:0016020: membrane | GO:0005886: plasma membrane
EPHA5,TCGA-BRCA,13,13,12,1,0,0,0,0,0,0,0,2.63905732961526,GO:0016020: membrane | GO:0005886: plasma membrane
EPHA6,TCGA-BRCA,9,10,7,1,1,0,0,0,0,0,0,2.5584278811045,GO:0016020: membrane | GO:0005654: nucleoplasm
EPHA7,TCGA-BRCA,10,10,7,0,2,1,0,0,0,0,0,2.39789527279837,GO:0016020: membrane | GO:0005886: plasma membrane
EPHA8,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005886: plasma membrane
EPHB1,TCGA-BRCA,13,14,11,2,0,0,0,0,0,0,0,2.84206173958566,GO:0016020: membrane | GO:0005886: plasma membrane
EPHB2,TCGA-BRCA,8,8,8,0,0,0,0,0,0,0,0,2.19722457733622,GO:0016020: membrane | GO:0005886: plasma membrane
EPHB3,TCGA-BRCA,10,11,7,1,2,0,0,0,0,0,0,2.63768480007821,GO:0016020: membrane | GO:0005886: plasma membrane
EPHB4,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005886: plasma membrane
EPHB6,TCGA-BRCA,8,8,8,0,0,0,0,0,0,0,0,2.19722457733622,GO:0016020: membrane | GO:0005886: plasma membrane
EPHX1,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
EPHX2,TCGA-BRCA,2,2,1,0,0,1,0,0,0,0,0,1.09861228866811,GO:0005829: cytosol | GO:0005737: cytoplasm
EPHX3,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0016020: membrane
EPHX4,TCGA-BRCA,4,5,3,0,0,1,0,0,0,0,0,2.01179739054263,GO:0016020: membrane
EPM2A,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005654: nucleoplasm | GO:0005634: nucleus
EPM2AIP1,TCGA-BRCA,6,8,3,1,1,0,1,0,0,0,0,2.59454686540708,GO:0005783: endoplasmic reticulum | GO:0005634: nucleus
EPN1,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005634: nucleus | GO:0005737: cytoplasm
EPN2,TCGA-BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0043231: intracellular membrane-bounded organelle
EPN3,TCGA-BRCA,4,4,2,1,1,0,0,0,0,0,0,1.6094379124341,GO:0005634: nucleus | GO:0005634: nucleus
EPOR,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0016020: membrane | GO:0016607: nuclear speck
EPPIN,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005615: extracellular space
EPPK1,TCGA-BRCA,12,13,10,1,1,0,0,0,0,0,0,2.77869513725,GO:0005856: cytoskeleton | GO:0005737: cytoplasm
EPRS,TCGA-BRCA,9,11,8,0,0,0,0,0,0,0,1,2.81427066921495,NA
EPS15,TCGA-BRCA,8,8,6,1,1,0,0,0,0,0,0,2.19722457733622,GO:0005737: cytoplasm | GO:0005886: plasma membrane
EPS15L1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005737: cytoplasm
EPS8,TCGA-BRCA,11,12,7,3,1,0,0,0,0,0,0,2.71080725431418,GO:0005737: cytoplasm | GO:0005886: plasma membrane
EPS8L1,TCGA-BRCA,5,5,3,1,0,0,0,0,0,1,0,1.79175946922805,GO:0005737: cytoplasm | GO:0005829: cytosol
EPS8L2,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0042995: cell projection
