"Hugo_Symbol","project_id","altered","total","Missense_Mutation","Frame_Shift_Del","Nonsense_Mutation","Splice_Site","In_Frame_Del","Frame_Shift_Ins","Translation_Start_Site","Nonstop_Mutation","In_Frame_Ins","log_difference"
"XPO5","TCGA-BRCA",10,11,9,1,0,0,0,0,0,0,0,2.63768480007821
"XRRA1","TCGA-BRCA",10,11,7,2,0,1,0,0,0,0,0,2.63768480007821
"ZNF425","TCGA-BRCA",10,11,9,1,0,0,0,0,0,0,0,2.63768480007821
"ZNF429","TCGA-BRCA",10,11,9,1,0,0,0,0,0,0,0,2.63768480007821
"ZNF638","TCGA-BRCA",10,11,8,0,1,1,0,0,0,0,0,2.63768480007821
"APLP1","TCGA-BRCA",6,8,6,0,0,0,0,0,0,0,0,2.59454686540708
"C14orf39","TCGA-BRCA",6,8,3,0,2,1,0,0,0,0,0,2.59454686540708
"C9orf3","TCGA-BRCA",6,8,6,0,0,0,0,0,0,0,0,2.59454686540708
"CD34","TCGA-BRCA",6,8,3,2,1,0,0,0,0,0,0,2.59454686540708
"CHUK","TCGA-BRCA",6,8,4,2,0,0,0,0,0,0,0,2.59454686540708
"DFNB59","TCGA-BRCA",6,8,3,1,2,0,0,0,0,0,0,2.59454686540708
"DLG2","TCGA-BRCA",6,8,3,1,2,0,0,0,0,0,0,2.59454686540708
"DRP2","TCGA-BRCA",6,8,6,0,0,0,0,0,0,0,0,2.59454686540708
"EPM2AIP1","TCGA-BRCA",6,8,3,1,1,0,1,0,0,0,0,2.59454686540708
"FAM161A","TCGA-BRCA",6,8,6,0,0,0,0,0,0,0,0,2.59454686540708
"FAM184B","TCGA-BRCA",6,8,5,1,0,0,0,0,0,0,0,2.59454686540708
"FAM65A","TCGA-BRCA",6,8,4,1,1,0,0,0,0,0,0,2.59454686540708
"FAM71A","TCGA-BRCA",6,8,5,0,1,0,0,0,0,0,0,2.59454686540708
"GOLIM4","TCGA-BRCA",6,8,5,1,0,0,0,0,0,0,0,2.59454686540708
"GYS2","TCGA-BRCA",6,8,4,2,0,0,0,0,0,0,0,2.59454686540708
"IL3RA","TCGA-BRCA",6,8,5,1,0,0,0,0,0,0,0,2.59454686540708
"KIAA1683","TCGA-BRCA",6,8,4,2,0,0,0,0,0,0,0,2.59454686540708
"LARP4","TCGA-BRCA",6,8,4,2,0,0,0,0,0,0,0,2.59454686540708
"LILRB1","TCGA-BRCA",6,8,4,1,1,0,0,0,0,0,0,2.59454686540708
"MAST3","TCGA-BRCA",6,8,5,0,0,0,0,1,0,0,0,2.59454686540708
"MED24","TCGA-BRCA",6,8,6,0,0,0,0,0,0,0,0,2.59454686540708
"NAALADL1","TCGA-BRCA",6,8,3,2,0,1,0,0,0,0,0,2.59454686540708
"NEURL4","TCGA-BRCA",6,8,4,2,0,0,0,0,0,0,0,2.59454686540708
"NLRP14","TCGA-BRCA",6,8,5,1,0,0,0,0,0,0,0,2.59454686540708
"OR6P1","TCGA-BRCA",6,8,6,0,0,0,0,0,0,0,0,2.59454686540708
"OR8K1","TCGA-BRCA",6,8,6,0,0,0,0,0,0,0,0,2.59454686540708
"PARP3","TCGA-BRCA",6,8,5,0,0,1,0,0,0,0,0,2.59454686540708
"PCDHAC1","TCGA-BRCA",6,8,5,1,0,0,0,0,0,0,0,2.59454686540708
"PLCXD3","TCGA-BRCA",6,8,5,0,1,0,0,0,0,0,0,2.59454686540708
"PPP2R5B","TCGA-BRCA",6,8,5,0,1,0,0,0,0,0,0,2.59454686540708
"QARS","TCGA-BRCA",6,8,4,1,1,0,0,0,0,0,0,2.59454686540708
"RAI14","TCGA-BRCA",6,8,6,0,0,0,0,0,0,0,0,2.59454686540708
"RASA2","TCGA-BRCA",6,8,2,1,2,1,0,0,0,0,0,2.59454686540708
"SMG6","TCGA-BRCA",6,8,5,1,0,0,0,0,0,0,0,2.59454686540708
"TARSL2","TCGA-BRCA",6,8,4,1,0,0,1,0,0,0,0,2.59454686540708
"TFDP3","TCGA-BRCA",6,8,3,2,1,0,0,0,0,0,0,2.59454686540708
"TNK2","TCGA-BRCA",6,8,2,1,2,0,0,0,0,1,0,2.59454686540708
"TRIP4","TCGA-BRCA",6,8,6,0,0,0,0,0,0,0,0,2.59454686540708
"UNC5B","TCGA-BRCA",6,8,4,1,0,1,0,0,0,0,0,2.59454686540708
"USP5","TCGA-BRCA",6,8,4,2,0,0,0,0,0,0,0,2.59454686540708
"AARS","TCGA-BRCA",12,12,9,1,1,1,0,0,0,0,0,2.56494935746154
"ABCC12","TCGA-BRCA",12,12,11,1,0,0,0,0,0,0,0,2.56494935746154
"ABCC4","TCGA-BRCA",12,12,11,1,0,0,0,0,0,0,0,2.56494935746154
"ADAM29","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"ADAMTS16","TCGA-BRCA",12,12,12,0,0,0,0,0,0,0,0,2.56494935746154
"ALK","TCGA-BRCA",12,12,10,0,1,0,1,0,0,0,0,2.56494935746154
"APBA2","TCGA-BRCA",12,12,10,1,1,0,0,0,0,0,0,2.56494935746154
"ARAP3","TCGA-BRCA",12,12,11,1,0,0,0,0,0,0,0,2.56494935746154
"BAZ1A","TCGA-BRCA",12,12,10,0,1,1,0,0,0,0,0,2.56494935746154
"BRINP1","TCGA-BRCA",12,12,10,2,0,0,0,0,0,0,0,2.56494935746154
"CASK","TCGA-BRCA",12,12,9,2,1,0,0,0,0,0,0,2.56494935746154
"CASZ1","TCGA-BRCA",12,12,8,2,1,0,1,0,0,0,0,2.56494935746154
"CCDC80","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"CDK5RAP2","TCGA-BRCA",12,12,8,1,2,1,0,0,0,0,0,2.56494935746154
"CELSR1","TCGA-BRCA",12,12,8,1,0,2,0,1,0,0,0,2.56494935746154
"CEP70","TCGA-BRCA",12,12,8,1,2,0,1,0,0,0,0,2.56494935746154
"COL17A1","TCGA-BRCA",12,12,10,1,1,0,0,0,0,0,0,2.56494935746154
"CTNNA2","TCGA-BRCA",12,12,12,0,0,0,0,0,0,0,0,2.56494935746154
"CUL9","TCGA-BRCA",12,12,10,2,0,0,0,0,0,0,0,2.56494935746154
"CYP2A13","TCGA-BRCA",12,12,10,2,0,0,0,0,0,0,0,2.56494935746154
"DAB1","TCGA-BRCA",12,12,7,0,3,1,0,1,0,0,0,2.56494935746154
"DCAF4L2","TCGA-BRCA",12,12,12,0,0,0,0,0,0,0,0,2.56494935746154
"DCDC1","TCGA-BRCA",12,12,10,2,0,0,0,0,0,0,0,2.56494935746154
"DHX9","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"DIP2C","TCGA-BRCA",12,12,10,1,0,0,1,0,0,0,0,2.56494935746154
"DUOX1","TCGA-BRCA",12,12,11,1,0,0,0,0,0,0,0,2.56494935746154
"DYNC1I1","TCGA-BRCA",12,12,9,1,2,0,0,0,0,0,0,2.56494935746154
"EIF4G3","TCGA-BRCA",12,12,9,2,0,0,1,0,0,0,0,2.56494935746154
"ELTD1","TCGA-BRCA",12,12,7,2,2,0,0,0,1,0,0,2.56494935746154
"EPB41L3","TCGA-BRCA",12,12,10,2,0,0,0,0,0,0,0,2.56494935746154
"ERCC6","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"FAM171B","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"FAM47B","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"FKBP15","TCGA-BRCA",12,12,6,3,1,0,1,0,1,0,0,2.56494935746154
"FMNL3","TCGA-BRCA",12,12,11,1,0,0,0,0,0,0,0,2.56494935746154
"GAPVD1","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"GBF1","TCGA-BRCA",12,12,10,1,0,1,0,0,0,0,0,2.56494935746154
"GIMAP8","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"GNAS","TCGA-BRCA",12,12,9,0,0,0,0,2,0,1,0,2.56494935746154
"HEPHL1","TCGA-BRCA",12,12,9,1,1,1,0,0,0,0,0,2.56494935746154
"ITGA10","TCGA-BRCA",12,12,7,1,3,1,0,0,0,0,0,2.56494935746154
"ITGAV","TCGA-BRCA",12,12,7,1,0,4,0,0,0,0,0,2.56494935746154
"KCNB2","TCGA-BRCA",12,12,10,0,2,0,0,0,0,0,0,2.56494935746154
"KCNU1","TCGA-BRCA",12,12,11,1,0,0,0,0,0,0,0,2.56494935746154
"KDM3B","TCGA-BRCA",12,12,10,2,0,0,0,0,0,0,0,2.56494935746154
"KIAA0319","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"KIF27","TCGA-BRCA",12,12,9,0,3,0,0,0,0,0,0,2.56494935746154
"KIF5B","TCGA-BRCA",12,12,7,2,2,0,1,0,0,0,0,2.56494935746154
"LAMB2","TCGA-BRCA",12,12,9,0,2,1,0,0,0,0,0,2.56494935746154
"LRCH1","TCGA-BRCA",12,12,11,1,0,0,0,0,0,0,0,2.56494935746154
"MDGA2","TCGA-BRCA",12,12,8,3,0,1,0,0,0,0,0,2.56494935746154
"MICAL2","TCGA-BRCA",12,12,9,1,2,0,0,0,0,0,0,2.56494935746154
"MROH9","TCGA-BRCA",12,12,9,0,1,2,0,0,0,0,0,2.56494935746154
"MTUS2","TCGA-BRCA",12,12,9,1,2,0,0,0,0,0,0,2.56494935746154
"MYB","TCGA-BRCA",12,12,5,2,1,0,1,3,0,0,0,2.56494935746154
"MYOM1","TCGA-BRCA",12,12,10,1,1,0,0,0,0,0,0,2.56494935746154
"NEK10","TCGA-BRCA",12,12,7,2,3,0,0,0,0,0,0,2.56494935746154
"NEK5","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"NUAK1","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"NUP188","TCGA-BRCA",12,12,7,2,2,1,0,0,0,0,0,2.56494935746154
"PARP1","TCGA-BRCA",12,12,10,0,1,1,0,0,0,0,0,2.56494935746154
"PCDHGB6","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"PDE4B","TCGA-BRCA",12,12,10,2,0,0,0,0,0,0,0,2.56494935746154
"PLK2","TCGA-BRCA",12,12,4,4,1,0,3,0,0,0,0,2.56494935746154
"PPEF1","TCGA-BRCA",12,12,10,0,2,0,0,0,0,0,0,2.56494935746154
"PRPF4B","TCGA-BRCA",12,12,11,0,0,0,1,0,0,0,0,2.56494935746154
"PRR14L","TCGA-BRCA",12,12,7,3,1,0,0,1,0,0,0,2.56494935746154
"PTPRT","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"PZP","TCGA-BRCA",12,12,8,2,1,1,0,0,0,0,0,2.56494935746154
"RAB11FIP1","TCGA-BRCA",12,12,10,1,0,0,1,0,0,0,0,2.56494935746154
"RASAL2","TCGA-BRCA",12,12,10,1,1,0,0,0,0,0,0,2.56494935746154
"RBM26","TCGA-BRCA",12,12,8,1,1,0,1,1,0,0,0,2.56494935746154
"RICTOR","TCGA-BRCA",12,12,10,0,1,1,0,0,0,0,0,2.56494935746154
"ROR1","TCGA-BRCA",12,12,9,1,1,1,0,0,0,0,0,2.56494935746154
"RUFY1","TCGA-BRCA",12,12,8,2,1,0,0,1,0,0,0,2.56494935746154
"SCAF4","TCGA-BRCA",12,12,8,1,1,0,1,1,0,0,0,2.56494935746154
"SEMA6A","TCGA-BRCA",12,12,9,2,0,0,1,0,0,0,0,2.56494935746154
"SFMBT1","TCGA-BRCA",12,12,10,1,1,0,0,0,0,0,0,2.56494935746154
"SGIP1","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"SLITRK2","TCGA-BRCA",12,12,11,0,0,0,0,1,0,0,0,2.56494935746154
"SMYD3","TCGA-BRCA",12,12,8,1,2,1,0,0,0,0,0,2.56494935746154
"SP3","TCGA-BRCA",12,12,5,3,1,1,0,1,1,0,0,2.56494935746154
"SRGAP2","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"STK31","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"STON1-GTF2A1L","TCGA-BRCA",12,12,9,1,2,0,0,0,0,0,0,2.56494935746154
"SYCP2L","TCGA-BRCA",12,12,10,0,2,0,0,0,0,0,0,2.56494935746154
"SYMPK","TCGA-BRCA",12,12,8,2,1,1,0,0,0,0,0,2.56494935746154
"TBC1D8B","TCGA-BRCA",12,12,11,1,0,0,0,0,0,0,0,2.56494935746154
"TRDN","TCGA-BRCA",12,12,12,0,0,0,0,0,0,0,0,2.56494935746154
"TRO","TCGA-BRCA",12,12,10,1,0,1,0,0,0,0,0,2.56494935746154
"TRPC5","TCGA-BRCA",12,12,12,0,0,0,0,0,0,0,0,2.56494935746154
"TSPYL2","TCGA-BRCA",12,12,9,2,0,1,0,0,0,0,0,2.56494935746154
"UPF3B","TCGA-BRCA",12,12,10,0,1,0,1,0,0,0,0,2.56494935746154
"WDR7","TCGA-BRCA",12,12,8,0,3,1,0,0,0,0,0,2.56494935746154
"WWC1","TCGA-BRCA",12,12,11,1,0,0,0,0,0,0,0,2.56494935746154
"ZFP36L1","TCGA-BRCA",12,12,4,3,1,0,1,3,0,0,0,2.56494935746154
"ZFR","TCGA-BRCA",12,12,8,1,1,0,2,0,0,0,0,2.56494935746154
"ZKSCAN7","TCGA-BRCA",12,12,11,0,1,0,0,0,0,0,0,2.56494935746154
"ZNF407","TCGA-BRCA",12,12,11,1,0,0,0,0,0,0,0,2.56494935746154
"ZNF546","TCGA-BRCA",12,12,10,1,1,0,0,0,0,0,0,2.56494935746154
"ZNF648","TCGA-BRCA",12,12,10,1,1,0,0,0,0,0,0,2.56494935746154
"ZRANB3","TCGA-BRCA",12,12,8,1,1,1,1,0,0,0,0,2.56494935746154
"ABCB10","TCGA-BRCA",9,10,7,1,1,0,0,0,0,0,0,2.5584278811045
"ABCB5","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"ABR","TCGA-BRCA",9,10,6,2,0,1,0,0,0,0,0,2.5584278811045
"ACVR1B","TCGA-BRCA",9,10,6,0,3,0,0,0,0,0,0,2.5584278811045
"ADCY2","TCGA-BRCA",9,10,7,1,0,1,0,0,0,0,0,2.5584278811045
"AP1G2","TCGA-BRCA",9,10,8,0,1,0,0,0,0,0,0,2.5584278811045
"ARAP2","TCGA-BRCA",9,10,7,0,1,1,0,0,0,0,0,2.5584278811045
"ARHGAP18","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"ARHGAP20","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"ATRN","TCGA-BRCA",9,10,9,0,0,0,0,0,0,0,0,2.5584278811045
"CALD1","TCGA-BRCA",9,10,9,0,0,0,0,0,0,0,0,2.5584278811045
"CDC73","TCGA-BRCA",9,10,8,0,0,1,0,0,0,0,0,2.5584278811045
"CLCN6","TCGA-BRCA",9,10,5,3,0,0,0,0,0,1,0,2.5584278811045
"CNTNAP4","TCGA-BRCA",9,10,7,1,0,1,0,0,0,0,0,2.5584278811045
"COBLL1","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"COL28A1","TCGA-BRCA",9,10,6,1,2,0,0,0,0,0,0,2.5584278811045
"COPG1","TCGA-BRCA",9,10,6,1,1,1,0,0,0,0,0,2.5584278811045
"CSTF3","TCGA-BRCA",9,10,9,0,0,0,0,0,0,0,0,2.5584278811045
"DDX31","TCGA-BRCA",9,10,7,2,0,0,0,0,0,0,0,2.5584278811045
"DHX30","TCGA-BRCA",9,10,4,1,3,1,0,0,0,0,0,2.5584278811045
"DOCK6","TCGA-BRCA",9,10,6,2,0,0,0,1,0,0,0,2.5584278811045
"DOT1L","TCGA-BRCA",9,10,6,1,1,1,0,0,0,0,0,2.5584278811045
"EFCAB13","TCGA-BRCA",9,10,8,0,0,1,0,0,0,0,0,2.5584278811045
"EFTUD2","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"EPB41L1","TCGA-BRCA",9,10,6,1,1,1,0,0,0,0,0,2.5584278811045
"EPHA3","TCGA-BRCA",9,10,7,1,0,1,0,0,0,0,0,2.5584278811045
"EPHA6","TCGA-BRCA",9,10,7,1,1,0,0,0,0,0,0,2.5584278811045
"FBXW10","TCGA-BRCA",9,10,6,2,0,1,0,0,0,0,0,2.5584278811045
"FNDC3B","TCGA-BRCA",9,10,7,2,0,0,0,0,0,0,0,2.5584278811045
"GRIPAP1","TCGA-BRCA",9,10,7,2,0,0,0,0,0,0,0,2.5584278811045
"GRK1","TCGA-BRCA",9,10,7,1,1,0,0,0,0,0,0,2.5584278811045
"GRM8","TCGA-BRCA",9,10,7,0,2,0,0,0,0,0,0,2.5584278811045
"GTSE1","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"HEATR5A","TCGA-BRCA",9,10,8,0,1,0,0,0,0,0,0,2.5584278811045
"IQSEC2","TCGA-BRCA",9,10,8,0,1,0,0,0,0,0,0,2.5584278811045
"KDR","TCGA-BRCA",9,10,8,0,0,0,0,1,0,0,0,2.5584278811045
"KIAA0226","TCGA-BRCA",9,10,9,0,0,0,0,0,0,0,0,2.5584278811045
"KIAA0754","TCGA-BRCA",9,10,7,2,0,0,0,0,0,0,0,2.5584278811045
"KIAA1211","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"KIF24","TCGA-BRCA",9,10,6,1,2,0,0,0,0,0,0,2.5584278811045
"KIR3DL1","TCGA-BRCA",9,10,7,1,0,1,0,0,0,0,0,2.5584278811045
"KSR2","TCGA-BRCA",9,10,5,3,0,1,0,0,0,0,0,2.5584278811045
"LARP4B","TCGA-BRCA",9,10,4,1,3,0,0,1,0,0,0,2.5584278811045
"LUC7L2","TCGA-BRCA",9,10,6,0,1,2,0,0,0,0,0,2.5584278811045
"MEP1A","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"MLK4","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"MSN","TCGA-BRCA",9,10,6,1,2,0,0,0,0,0,0,2.5584278811045
"MTIF2","TCGA-BRCA",9,10,5,3,0,0,1,0,0,0,0,2.5584278811045
"NCOA1","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"NHSL1","TCGA-BRCA",9,10,4,3,2,0,0,0,0,0,0,2.5584278811045
"NID2","TCGA-BRCA",9,10,6,0,2,1,0,0,0,0,0,2.5584278811045
"NLRP12","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"NUTM2F","TCGA-BRCA",9,10,7,1,1,0,0,0,0,0,0,2.5584278811045
"ODF2","TCGA-BRCA",9,10,8,0,1,0,0,0,0,0,0,2.5584278811045
"PANK4","TCGA-BRCA",9,10,7,1,1,0,0,0,0,0,0,2.5584278811045
"PCDH10","TCGA-BRCA",9,10,6,1,2,0,0,0,0,0,0,2.5584278811045
"PCDHB16","TCGA-BRCA",9,10,8,0,1,0,0,0,0,0,0,2.5584278811045
"PHF20","TCGA-BRCA",9,10,7,2,0,0,0,0,0,0,0,2.5584278811045
"PHLDB1","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"PLS3","TCGA-BRCA",9,10,7,0,1,1,0,0,0,0,0,2.5584278811045
"PRKCB","TCGA-BRCA",9,10,9,0,0,0,0,0,0,0,0,2.5584278811045
"PRKD2","TCGA-BRCA",9,10,7,2,0,0,0,0,0,0,0,2.5584278811045
"PTPRC","TCGA-BRCA",9,10,7,0,2,0,0,0,0,0,0,2.5584278811045
"PTPRK","TCGA-BRCA",9,10,6,1,2,0,0,0,0,0,0,2.5584278811045
"RAD50","TCGA-BRCA",9,10,7,1,0,0,1,0,0,0,0,2.5584278811045
"RANBP6","TCGA-BRCA",9,10,7,1,1,0,0,0,0,0,0,2.5584278811045
"RBM33","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"RECQL5","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"RP11-1055B8.7","TCGA-BRCA",9,10,6,2,1,0,0,0,0,0,0,2.5584278811045
"SALL4","TCGA-BRCA",9,10,6,3,0,0,0,0,0,0,0,2.5584278811045
"SCML2","TCGA-BRCA",9,10,7,1,1,0,0,0,0,0,0,2.5584278811045
"SEMA3C","TCGA-BRCA",9,10,7,0,1,0,1,0,0,0,0,2.5584278811045
"SIRPG","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"SLC12A6","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"SMC4","TCGA-BRCA",9,10,6,1,1,0,1,0,0,0,0,2.5584278811045
"SMTN","TCGA-BRCA",9,10,7,1,1,0,0,0,0,0,0,2.5584278811045
"SWT1","TCGA-BRCA",9,10,5,2,2,0,0,0,0,0,0,2.5584278811045
"SYTL2","TCGA-BRCA",9,10,7,0,1,0,0,1,0,0,0,2.5584278811045
"TAOK3","TCGA-BRCA",9,10,8,0,0,1,0,0,0,0,0,2.5584278811045
"TBCD","TCGA-BRCA",9,10,6,2,0,1,0,0,0,0,0,2.5584278811045
"THRAP3","TCGA-BRCA",9,10,9,0,0,0,0,0,0,0,0,2.5584278811045
"TMC3","TCGA-BRCA",9,10,7,2,0,0,0,0,0,0,0,2.5584278811045
"TRIM42","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"TRPC1","TCGA-BRCA",9,10,6,2,0,1,0,0,0,0,0,2.5584278811045
"TSGA10","TCGA-BRCA",9,10,5,1,3,0,0,0,0,0,0,2.5584278811045
"URB1","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"USP7","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"USPL1","TCGA-BRCA",9,10,7,2,0,0,0,0,0,0,0,2.5584278811045
"VANGL2","TCGA-BRCA",9,10,8,0,1,0,0,0,0,0,0,2.5584278811045
"VLDLR","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"VPS39","TCGA-BRCA",9,10,7,2,0,0,0,0,0,0,0,2.5584278811045
"VPS41","TCGA-BRCA",9,10,7,2,0,0,0,0,0,0,0,2.5584278811045
"ZC3HAV1","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"ZIM3","TCGA-BRCA",9,10,9,0,0,0,0,0,0,0,0,2.5584278811045
"ZNF454","TCGA-BRCA",9,10,8,0,1,0,0,0,0,0,0,2.5584278811045
"ZNF619","TCGA-BRCA",9,10,6,0,3,0,0,0,0,0,0,2.5584278811045
"ZNF721","TCGA-BRCA",9,10,8,1,0,0,0,0,0,0,0,2.5584278811045
"AQPEP","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"ATL3","TCGA-BRCA",5,7,3,1,1,0,0,0,0,0,0,2.50846325691928
"BAI2","TCGA-BRCA",5,7,3,1,0,0,1,0,0,0,0,2.50846325691928
"C10orf118","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"CHRNG","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"COG2","TCGA-BRCA",5,7,4,0,0,1,0,0,0,0,0,2.50846325691928
"CWC25","TCGA-BRCA",5,7,2,1,1,0,1,0,0,0,0,2.50846325691928
"CYP27B1","TCGA-BRCA",5,7,5,0,0,0,0,0,0,0,0,2.50846325691928
"F10","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"FAM131B","TCGA-BRCA",5,7,5,0,0,0,0,0,0,0,0,2.50846325691928
"IPO13","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"KIF3C","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"LYSMD1","TCGA-BRCA",5,7,5,0,0,0,0,0,0,0,0,2.50846325691928
"MCM3","TCGA-BRCA",5,7,4,0,1,0,0,0,0,0,0,2.50846325691928
"MYCT1","TCGA-BRCA",5,7,3,1,1,0,0,0,0,0,0,2.50846325691928
"MYSM1","TCGA-BRCA",5,7,3,2,0,0,0,0,0,0,0,2.50846325691928
"NPHS1","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"NR1H2","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"ODF2L","TCGA-BRCA",5,7,3,1,0,1,0,0,0,0,0,2.50846325691928
"PPP3CB","TCGA-BRCA",5,7,3,1,1,0,0,0,0,0,0,2.50846325691928
"PPP4R2","TCGA-BRCA",5,7,4,0,1,0,0,0,0,0,0,2.50846325691928
"PTDSS1","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"RALGDS","TCGA-BRCA",5,7,5,0,0,0,0,0,0,0,0,2.50846325691928
"RBM20","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"RCBTB2","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"RNF145","TCGA-BRCA",5,7,4,0,1,0,0,0,0,0,0,2.50846325691928
"RPAP2","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"SLC23A2","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"SLC6A19","TCGA-BRCA",5,7,3,2,0,0,0,0,0,0,0,2.50846325691928
"SSTR4","TCGA-BRCA",5,7,3,1,1,0,0,0,0,0,0,2.50846325691928
"SYNJ2","TCGA-BRCA",5,7,3,1,0,1,0,0,0,0,0,2.50846325691928
"TBC1D2","TCGA-BRCA",5,7,4,1,0,0,0,0,0,0,0,2.50846325691928
"TIAM1","TCGA-BRCA",5,7,3,1,1,0,0,0,0,0,0,2.50846325691928
"TMC7","TCGA-BRCA",5,7,5,0,0,0,0,0,0,0,0,2.50846325691928
"TPX2","TCGA-BRCA",5,7,3,1,0,1,0,0,0,0,0,2.50846325691928
"TRIM13","TCGA-BRCA",5,7,3,1,1,0,0,0,0,0,0,2.50846325691928
"TXLNB","TCGA-BRCA",5,7,5,0,0,0,0,0,0,0,0,2.50846325691928
"UTP18","TCGA-BRCA",5,7,5,0,0,0,0,0,0,0,0,2.50846325691928
"XBP1","TCGA-BRCA",5,7,1,1,1,0,1,1,0,0,0,2.50846325691928
"ZDHHC11","TCGA-BRCA",5,7,5,0,0,0,0,0,0,0,0,2.50846325691928
"ZNF14","TCGA-BRCA",5,7,4,0,1,0,0,0,0,0,0,2.50846325691928
"ACAN","TCGA-BRCA",11,11,7,2,1,1,0,0,0,0,0,2.484906649788
"ACE","TCGA-BRCA",11,11,9,1,0,1,0,0,0,0,0,2.484906649788
"ACSS3","TCGA-BRCA",11,11,8,2,0,1,0,0,0,0,0,2.484906649788
"ACVR2A","TCGA-BRCA",11,11,7,4,0,0,0,0,0,0,0,2.484906649788
"ADAMTS19","TCGA-BRCA",11,11,8,0,3,0,0,0,0,0,0,2.484906649788
"ADAMTS2","TCGA-BRCA",11,11,10,0,0,1,0,0,0,0,0,2.484906649788
"AKAP4","TCGA-BRCA",11,11,11,0,0,0,0,0,0,0,0,2.484906649788
"AKNA","TCGA-BRCA",11,11,9,2,0,0,0,0,0,0,0,2.484906649788
"AMBRA1","TCGA-BRCA",11,11,4,2,2,2,0,1,0,0,0,2.484906649788
"AMPD1","TCGA-BRCA",11,11,8,1,0,2,0,0,0,0,0,2.484906649788
